"t","selected_biomass","total_biomass","on_frac","schedule","boost_level"
20.8,0.0482741121764064,0.72675261167176,0.021245810061801,"Threshold (troughs)",20
21,0.00641362880673431,0.6826465954318,0.999980186997285,"Threshold (troughs)",20
21.2,0.00306865292758007,0.676569044947382,0.999993859151222,"Threshold (troughs)",20
21.4,0.00314171029938676,0.67360317332737,0.999993700016373,"Threshold (troughs)",20
21.6,0.00322127761880964,0.67033188771317,0.999993522006469,"Threshold (troughs)",20
21.8,0.00329955361622064,0.666654944207268,0.999993341978322,"Threshold (troughs)",20
22,0.00338409852289115,0.662542785358678,0.999993141907926,"Threshold (troughs)",20
22.2,0.00347888077662456,0.657943273102559,0.999992910454838,"Threshold (troughs)",20
22.4,0.00358903983048444,0.652800822604381,0.999992631619774,"Threshold (troughs)",20
22.6,0.00372038416934531,0.647093099518384,0.999992284791567,"Threshold (troughs)",20
22.8,0.00387875963607928,0.640757333663268,0.999991844805094,"Threshold (troughs)",20
23,0.00407191684156012,0.633695998951778,0.999991274088073,"Threshold (troughs)",20
23.2,0.00431053627440823,0.625820222850541,0.999990513599773,"Threshold (troughs)",20
23.4,0.00460697534079387,0.616981583026908,0.999989475885506,"Threshold (troughs)",20
23.6,0.00497705252229212,0.606968094674234,0.999988019666329,"Threshold (troughs)",20
23.8,0.00544553074104503,0.595535097747494,0.999985883809794,"Threshold (troughs)",20
24,0.006047922249615,0.582320184306044,0.999982568608103,"Threshold (troughs)",20
24.2,0.00683008520655853,0.566822875326072,0.999977076199872,"Threshold (troughs)",20
24.4,0.00785991889114999,0.548394590983131,0.999967121896697,"Threshold (troughs)",20
24.6,0.00925027363475476,0.52608386867278,0.999946500110637,"Threshold (troughs)",20
24.8,0.0111748728016703,0.498522079293193,0.999895036736341,"Threshold (troughs)",20
25,0.0138983751453547,0.463741497393181,0.999727620572829,"Threshold (troughs)",20
25.2,0.0178846897774911,0.418804105165573,0.998900786178304,"Threshold (troughs)",20
25.4,0.0240469285166879,0.359370768804934,0.990567190445979,"Threshold (troughs)",20
25.6,0.0437022873546658,0.290256544113843,0.097167823943094,"Threshold (troughs)",20
25.8,0.135351953484513,0.298873849367026,1.23930818136249e-15,"Threshold (troughs)",20
26,0.158155845925798,0.299696769655522,4.21696894822106e-19,"Threshold (troughs)",20
26.2,0.142145729805915,0.320950996479651,1.14797721175727e-16,"Threshold (troughs)",20
26.4,0.114746142618277,0.366162952386732,1.68677935713414e-12,"Threshold (troughs)",20
26.6,0.0898898846445845,0.418975065865825,1.01712798271568e-08,"Threshold (troughs)",20
26.8,0.0714743589372271,0.468176856076886,6.42891313022486e-06,"Threshold (troughs)",20
27,0.0590212780667884,0.511336128949942,0.000503355960024276,"Threshold (troughs)",20
27.2,0.0504788146492261,0.548046044720711,0.00993021294714454,"Threshold (troughs)",20
27.4,0.0246521918961481,0.55907407891884,0.988366035887304,"Threshold (troughs)",20
27.6,0.00468465507629557,0.569522112071337,0.999989185672255,"Threshold (troughs)",20
27.8,0.00462731771707294,0.594201444518656,0.999989400647259,"Threshold (troughs)",20
28,0.00468047184774177,0.61418252485395,0.999989201502825,"Threshold (troughs)",20
28.2,0.00468726981243647,0.630086599220282,0.999989175765538,"Threshold (troughs)",20
28.4,0.00467368997241443,0.642664813870038,0.999989227118218,"Threshold (troughs)",20
28.6,0.00464577494750084,0.652549382271487,0.999989331916087,"Threshold (troughs)",20
28.8,0.00460645724929036,0.660264834344658,0.999989477794728,"Threshold (troughs)",20
29,0.0045580226773997,0.666240082095226,0.999989654759984,"Threshold (troughs)",20
29.2,0.00450239437257179,0.670821622459552,0.99998985433992,"Threshold (troughs)",20
29.4,0.00444116670114887,0.67428671328069,0.999990069560742,"Threshold (troughs)",20
29.6,0.00437563110013678,0.676855176782418,0.999990294868268,"Threshold (troughs)",20
29.8,0.00430681033565205,0.678702877642879,0.999990525969438,"Threshold (troughs)",20
30,0.0042355044908227,0.679968431315461,0.999990759612575,"Threshold (troughs)",20
30.2,0.00416234555720983,0.680759673118277,0.999990993340414,"Threshold (troughs)",20
30.4,0.00408784243163277,0.681168705974825,0.99999122528779,"Threshold (troughs)",20
