"time","biomass","method"
1249.2,26330.636420292,"project()"
1249.4,26330.6364161203,"project()"
1249.6,26330.6364119497,"project()"
1249.8,26330.6364077803,"project()"
1250,26330.6364036119,"project()"
1250.2,26330.6363994448,"project()"
1250.4,26330.6363952787,"project()"
1250.6,26330.6363911138,"project()"
1250.8,26330.6363869501,"project()"
1251,26330.6363827874,"project()"
1251.2,26330.6363786259,"project()"
1251.4,26330.6363744655,"project()"
1251.6,26330.6363703063,"project()"
1251.8,26330.6363661482,"project()"
1252,26330.6363619912,"project()"
1252.2,26330.6363578354,"project()"
1252.4,26330.6363536807,"project()"
1252.6,26330.6363495271,"project()"
1252.8,26330.6363453746,"project()"
1253,26330.6363412233,"project()"
1253.2,26330.6363370731,"project()"
1253.4,26330.6363329241,"project()"
1253.6,26330.6363287762,"project()"
1253.8,26330.6363246294,"project()"
1254,26330.6363204837,"project()"
1254.2,26330.6363163392,"project()"
1254.4,26330.6363121958,"project()"
1254.6,26330.6363080535,"project()"
1254.8,26330.6363039124,"project()"
1255,26330.6362997724,"project()"
1255.2,26330.6362956335,"project()"
1255.4,26330.6362914957,"project()"
1255.6,26330.6362873591,"project()"
1255.8,26330.6362832236,"project()"
1256,26330.6362790892,"project()"
1256.2,26330.6362749559,"project()"
1256.4,26330.6362708238,"project()"
1256.6,26330.6362666928,"project()"
1256.8,26330.6362625629,"project()"
1257,26330.6362584341,"project()"
1257.2,26330.6362543065,"project()"
1257.4,26330.63625018,"project()"
1257.6,26330.6362460546,"project()"
1257.8,26330.6362419303,"project()"
1258,26330.6362378072,"project()"
1258.2,26330.6362336852,"project()"
1258.4,26330.6362295643,"project()"
1258.6,26330.6362254445,"project()"
1258.8,26330.6362213258,"project()"
1259,26330.6362172083,"project()"
1259.2,26330.6362130919,"project()"
1259.4,26330.6362089766,"project()"
1259.6,26330.6362048624,"project()"
1259.8,26330.6362007493,"project()"
1260,26330.6361966373,"project()"
1260.2,26330.6361925265,"project()"
1260.4,26330.6361884168,"project()"
1260.6,26330.6361843082,"project()"
1260.8,26330.6361802007,"project()"
1261,26330.6361760943,"project()"
1261.2,26330.636171989,"project()"
1261.4,26330.6361678849,"project()"
1261.6,26330.6361637819,"project()"
1261.8,26330.63615968,"project()"
1262,26330.6361555792,"project()"
1262.2,26330.6361514795,"project()"
1262.4,26330.6361473809,"project()"
1262.6,26330.6361432834,"project()"
1262.8,26330.6361391871,"project()"
1263,26330.6361350919,"project()"
1263.2,26330.6361309978,"project()"
1263.4,26330.6361269048,"project()"
1263.6,26330.6361228129,"project()"
1263.8,26330.6361187221,"project()"
1264,26330.6361146324,"project()"
1264.2,26330.6361105438,"project()"
1264.4,26330.6361064564,"project()"
1264.6,26330.63610237,"project()"
1264.8,26330.6360982848,"project()"
1265,26330.6360942007,"project()"
1265.2,26330.6360901176,"project()"
1265.4,26330.6360860357,"project()"
1265.6,26330.6360819549,"project()"
1265.8,26330.6360778752,"project()"
1266,26330.6360737966,"project()"
1266.2,26330.6360697192,"project()"
1266.4,26330.6360656428,"project()"
1266.6,26330.6360615675,"project()"
1266.8,26330.6360574933,"project()"
1267,26330.6360534203,"project()"
1267.2,26330.6360493483,"project()"
1267.4,26330.6360452774,"project()"
1267.6,26330.6360412077,"project()"
1267.8,26330.636037139,"project()"
1268,26330.6360330715,"project()"
1268.2,26330.636029005,"project()"
1268.4,26330.6360249397,"project()"
1268.6,26330.6360208754,"project()"
1268.8,26330.6360168123,"project()"
1269,26330.6360127502,"project()"
1269.2,26330.6360086893,"project()"
1269.4,26330.6360046295,"project()"
1269.6,26330.6360005707,"project()"
1269.8,26330.6359965131,"project()"
1270,26330.6359924565,"project()"
1270.2,26330.6359884011,"project()"
1270.4,26330.6359843467,"project()"
1270.6,26330.6359802935,"project()"
1270.8,26330.6359762413,"project()"
1271,26330.6359721903,"project()"
1271.2,26330.6359681403,"project()"
1271.4,26330.6359640914,"project()"
1271.6,26330.6359600437,"project()"
1271.8,26330.635955997,"project()"
1272,26330.6359519514,"project()"
1272.2,26330.6359479069,"project()"
1272.4,26330.6359438635,"project()"
1272.6,26330.6359398212,"project()"
1272.8,26330.63593578,"project()"
1273,26330.6359317399,"project()"
1273.2,26330.6359277009,"project()"
1273.4,26330.6359236629,"project()"
1273.6,26330.6359196261,"project()"
1273.8,26330.6359155903,"project()"
1274,26330.6359115557,"project()"
1274.2,26330.6359075221,"project()"
1274.4,26330.6359034896,"project()"
1274.6,26330.6358994582,"project()"
1274.8,26330.6358954279,"project()"
1275,26330.6358913987,"project()"
1275.2,26330.6358873706,"project()"
1275.4,26330.6358833436,"project()"
1275.6,26330.6358793176,"project()"
1275.8,26330.6358752928,"project()"
1276,26330.635871269,"project()"
1276.2,26330.6358672463,"project()"
1276.4,26330.6358632247,"project()"
1276.6,26330.6358592042,"project()"
1276.8,26330.6358551848,"project()"
1277,26330.6358511665,"project()"
1277.2,26330.6358471492,"project()"
1277.4,26330.635843133,"project()"
1277.6,26330.635839118,"project()"
1277.8,26330.635835104,"project()"
1278,26330.6358310911,"project()"
1278.2,26330.6358270792,"project()"
1278.4,26330.6358230685,"project()"
1278.6,26330.6358190588,"project()"
1278.8,26330.6358150502,"project()"
1279,26330.6358110427,"project()"
1279.2,26330.6358070363,"project()"
1279.4,26330.635803031,"project()"
1279.6,26330.6357990267,"project()"
1279.8,26330.6357950235,"project()"
1280,26330.6357910214,"project()"
1280.2,26330.6357870204,"project()"
1280.4,26330.6357830205,"project()"
1280.6,26330.6357790216,"project()"
1280.8,26330.6357750239,"project()"
1281,26330.6357710272,"project()"
1281.2,26330.6357670315,"project()"
1281.4,26330.635763037,"project()"
1281.6,26330.6357590435,"project()"
1281.8,26330.6357550511,"project()"
1282,26330.6357510598,"project()"
1282.2,26330.6357470696,"project()"
1282.4,26330.6357430804,"project()"
1282.6,26330.6357390923,"project()"
1282.8,26330.6357351053,"project()"
1283,26330.6357311194,"project()"
1283.2,26330.6357271345,"project()"
1283.4,26330.6357231507,"project()"
1283.6,26330.635719168,"project()"
1283.8,26330.6357151864,"project()"
1284,26330.6357112058,"project()"
1284.2,26330.6357072263,"project()"
1284.4,26330.6357032479,"project()"
1284.6,26330.6356992706,"project()"
1284.8,26330.6356952943,"project()"
1285,26330.6356913191,"project()"
1285.2,26330.6356873449,"project()"
1285.4,26330.6356833718,"project()"
1285.6,26330.6356793998,"project()"
1285.8,26330.6356754289,"project()"
1286,26330.6356714591,"project()"
1286.2,26330.6356674903,"project()"
1286.4,26330.6356635226,"project()"
1286.6,26330.6356595559,"project()"
1286.8,26330.6356555903,"project()"
1287,26330.6356516258,"project()"
1287.2,26330.6356476624,"project()"
1287.4,26330.6356437,"project()"
1287.6,26330.6356397387,"project()"
1287.8,26330.6356357784,"project()"
1288,26330.6356318193,"project()"
1288.2,26330.6356278611,"project()"
1288.4,26330.6356239041,"project()"
1288.6,26330.6356199481,"project()"
1288.8,26330.6356159932,"project()"
1289,26330.6356120393,"project()"
1289.2,26330.6356080865,"project()"
1289.4,26330.6356041348,"project()"
1289.6,26330.6356001841,"project()"
1289.8,26330.6355962345,"project()"
1290,26330.635592286,"project()"
1290.2,26330.6355883385,"project()"
1290.4,26330.635584392,"project()"
1290.6,26330.6355804467,"project()"
1290.8,26330.6355765024,"project()"
1291,26330.6355725591,"project()"
1291.2,26330.6355686169,"project()"
1291.4,26330.6355646758,"project()"
1291.6,26330.6355607358,"project()"
1291.8,26330.6355567968,"project()"
1292,26330.6355528588,"project()"
1292.2,26330.6355489219,"project()"
1292.4,26330.6355449861,"project()"
1292.6,26330.6355410513,"project()"
1292.8,26330.6355371176,"project()"
1293,26330.635533185,"project()"
1293.2,26330.6355292534,"project()"
1293.4,26330.6355253228,"project()"
1293.6,26330.6355213933,"project()"
1293.8,26330.6355174649,"project()"
1294,26330.6355135376,"project()"
1294.2,26330.6355096112,"project()"
1294.4,26330.635505686,"project()"
1294.6,26330.6355017618,"project()"
1294.8,26330.6354978386,"project()"
1295,26330.6354939165,"project()"
1295.2,26330.6354899954,"project()"
1295.4,26330.6354860754,"project()"
1295.6,26330.6354821565,"project()"
1295.8,26330.6354782386,"project()"
1296,26330.6354743218,"project()"
1296.2,26330.635470406,"project()"
1296.4,26330.6354664912,"project()"
1296.6,26330.6354625775,"project()"
1296.8,26330.6354586649,"project()"
1297,26330.6354547533,"project()"
1297.2,26330.6354508427,"project()"
1297.4,26330.6354469332,"project()"
1297.6,26330.6354430248,"project()"
1297.8,26330.6354391174,"project()"
1298,26330.635435211,"project()"
1298.2,26330.6354313057,"project()"
1298.4,26330.6354274014,"project()"
1298.6,26330.6354234982,"project()"
1298.8,26330.635419596,"project()"
1299,26330.6354156949,"project()"
1299.2,26330.6354117948,"project()"
1299.4,26330.6354078958,"project()"
1299.6,26330.6354039978,"project()"
1299.8,26330.6354001009,"project()"
1300,26330.635396205,"project()"
1300.2,26330.6353923101,"project()"
1300.4,26330.6353884163,"project()"
1300.6,26330.6353845236,"project()"
1300.8,26330.6353806319,"project()"
1301,26330.6353767412,"project()"
1301.2,26330.6353728515,"project()"
1301.4,26330.635368963,"project()"
1301.6,26330.6353650754,"project()"
1301.8,26330.6353611889,"project()"
1302,26330.6353573034,"project()"
1302.2,26330.635353419,"project()"
1302.4,26330.6353495356,"project()"
1302.6,26330.6353456533,"project()"
1302.8,26330.635341772,"project()"
1303,26330.6353378917,"project()"
1303.2,26330.6353340125,"project()"
1303.4,26330.6353301343,"project()"
1303.6,26330.6353262572,"project()"
1303.8,26330.6353223811,"project()"
1304,26330.635318506,"project()"
1304.2,26330.635314632,"project()"
1304.4,26330.635310759,"project()"
1304.6,26330.635306887,"project()"
1304.8,26330.6353030161,"project()"
1305,26330.6352991462,"project()"
1305.2,26330.6352952773,"project()"
1305.4,26330.6352914095,"project()"
1305.6,26330.6352875427,"project()"
1305.8,26330.6352836769,"project()"
1306,26330.6352798122,"project()"
1306.2,26330.6352759485,"project()"
1306.4,26330.6352720858,"project()"
1306.6,26330.6352682242,"project()"
1306.8,26330.6352643636,"project()"
1307,26330.635260504,"project()"
1307.2,26330.6352566455,"project()"
1307.4,26330.635252788,"project()"
1307.6,26330.6352489315,"project()"
1307.8,26330.6352450761,"project()"
1308,26330.6352412217,"project()"
1308.2,26330.6352373683,"project()"
1308.4,26330.635233516,"project()"
1308.6,26330.6352296647,"project()"
1308.8,26330.6352258144,"project()"
1309,26330.6352219651,"project()"
1309.2,26330.6352181169,"project()"
1309.4,26330.6352142697,"project()"
1309.6,26330.6352104235,"project()"
1309.8,26330.6352065784,"project()"
1310,26330.6352027343,"project()"
1310.2,26330.6351988912,"project()"
1310.4,26330.6351950491,"project()"
1310.6,26330.6351912081,"project()"
1310.8,26330.6351873681,"project()"
1311,26330.6351835291,"project()"
1311.2,26330.6351796911,"project()"
1311.4,26330.6351758542,"project()"
1311.6,26330.6351720183,"project()"
1311.8,26330.6351681834,"project()"
1312,26330.6351643495,"project()"
1312.2,26330.6351605166,"project()"
1312.4,26330.6351566848,"project()"
1312.6,26330.635152854,"project()"
1312.8,26330.6351490242,"project()"
1313,26330.6351451955,"project()"
1313.2,26330.6351413677,"project()"
1313.4,26330.635137541,"project()"
1313.6,26330.6351337153,"project()"
1313.8,26330.6351298906,"project()"
1314,26330.635126067,"project()"
1314.2,26330.6351222443,"project()"
1314.4,26330.6351184227,"project()"
1314.6,26330.6351146021,"project()"
1314.8,26330.6351107825,"project()"
1315,26330.635106964,"project()"
1315.2,26330.6351031464,"project()"
1315.4,26330.6350993299,"project()"
1315.6,26330.6350955144,"project()"
1315.8,26330.6350916999,"project()"
1316,26330.6350878864,"project()"
1316.2,26330.6350840739,"project()"
1316.4,26330.6350802625,"project()"
1316.6,26330.6350764521,"project()"
1316.8,26330.6350726426,"project()"
1317,26330.6350688342,"project()"
1317.2,26330.6350650268,"project()"
1317.4,26330.6350612204,"project()"
1317.6,26330.6350574151,"project()"
1317.8,26330.6350536107,"project()"
1318,26330.6350498074,"project()"
1318.2,26330.6350460051,"project()"
1318.4,26330.6350422038,"project()"
1318.6,26330.6350384035,"project()"
1318.8,26330.6350346042,"project()"
1319,26330.6350308059,"project()"
1319.2,26330.6350270086,"project()"
1319.4,26330.6350232123,"project()"
1319.6,26330.6350194171,"project()"
1319.8,26330.6350156228,"project()"
1320,26330.6350118296,"project()"
1320.2,26330.6350080374,"project()"
1320.4,26330.6350042462,"project()"
1320.6,26330.6350004559,"project()"
1320.8,26330.6349966667,"project()"
1321,26330.6349928785,"project()"
1321.2,26330.6349890914,"project()"
1321.4,26330.6349853052,"project()"
1321.6,26330.63498152,"project()"
1321.8,26330.6349777358,"project()"
1322,26330.6349739527,"project()"
1322.2,26330.6349701705,"project()"
1322.4,26330.6349663894,"project()"
1322.6,26330.6349626092,"project()"
1322.8,26330.6349588301,"project()"
1323,26330.634955052,"project()"
1323.2,26330.6349512748,"project()"
1323.4,26330.6349474987,"project()"
1323.6,26330.6349437236,"project()"
1323.8,26330.6349399495,"project()"
1324,26330.6349361764,"project()"
1324.2,26330.6349324043,"project()"
1324.4,26330.6349286332,"project()"
1324.6,26330.6349248631,"project()"
1324.8,26330.634921094,"project()"
1325,26330.6349173259,"project()"
1325.2,26330.6349135588,"project()"
1325.4,26330.6349097927,"project()"
1325.6,26330.6349060275,"project()"
1325.8,26330.6349022634,"project()"
1326,26330.6348985003,"project()"
1326.2,26330.6348947382,"project()"
1326.4,26330.6348909771,"project()"
1326.6,26330.634887217,"project()"
1326.8,26330.6348834579,"project()"
1327,26330.6348796998,"project()"
1327.2,26330.6348759427,"project()"
1327.4,26330.6348721865,"project()"
1327.6,26330.6348684314,"project()"
1327.8,26330.6348646773,"project()"
1328,26330.6348609241,"project()"
1328.2,26330.634857172,"project()"
1328.4,26330.6348534209,"project()"
1328.6,26330.6348496707,"project()"
1328.8,26330.6348459216,"project()"
1329,26330.6348421734,"project()"
1329.2,26330.6348384262,"project()"
1329.4,26330.6348346801,"project()"
1329.6,26330.6348309349,"project()"
1329.8,26330.6348271907,"project()"
1330,26330.6348234475,"project()"
1330.2,26330.6348197053,"project()"
1330.4,26330.6348159641,"project()"
1330.6,26330.6348122239,"project()"
1330.8,26330.6348084847,"project()"
1331,26330.6348047464,"project()"
1331.2,26330.6348010092,"project()"
1331.4,26330.6347972729,"project()"
1331.6,26330.6347935377,"project()"
1331.8,26330.6347898034,"project()"
1332,26330.6347860701,"project()"
1332.2,26330.6347823378,"project()"
1332.4,26330.6347786065,"project()"
1332.6,26330.6347748762,"project()"
1332.8,26330.6347711469,"project()"
1333,26330.6347674185,"project()"
1333.2,26330.6347636912,"project()"
1333.4,26330.6347599648,"project()"
1333.6,26330.6347562394,"project()"
1333.8,26330.634752515,"project()"
1334,26330.6347487916,"project()"
1334.2,26330.6347450692,"project()"
1334.4,26330.6347413478,"project()"
1334.6,26330.6347376273,"project()"
1334.8,26330.6347339078,"project()"
1335,26330.6347301894,"project()"
1335.2,26330.6347264719,"project()"
1335.4,26330.6347227553,"project()"
1335.6,26330.6347190398,"project()"
1335.8,26330.6347153252,"project()"
1336,26330.6347116117,"project()"
1336.2,26330.6347078991,"project()"
1336.4,26330.6347041874,"project()"
1336.6,26330.6347004768,"project()"
1336.8,26330.6346967672,"project()"
1337,26330.6346930585,"project()"
1337.2,26330.6346893508,"project()"
1337.4,26330.6346856441,"project()"
1337.6,26330.6346819384,"project()"
1337.8,26330.6346782337,"project()"
1338,26330.6346745299,"project()"
1338.2,26330.6346708271,"project()"
1338.4,26330.6346671253,"project()"
1338.6,26330.6346634245,"project()"
1338.8,26330.6346597247,"project()"
1339,26330.6346560258,"project()"
1339.2,26330.6346523279,"project()"
1339.4,26330.634648631,"project()"
1339.6,26330.6346449351,"project()"
1339.8,26330.6346412401,"project()"
1340,26330.6346375461,"project()"
1340.2,26330.6346338531,"project()"
1340.4,26330.6346301611,"project()"
1340.6,26330.6346264701,"project()"
1340.8,26330.63462278,"project()"
1341,26330.6346190909,"project()"
1341.2,26330.6346154027,"project()"
1341.4,26330.6346117156,"project()"
1341.6,26330.6346080294,"project()"
1341.8,26330.6346043442,"project()"
1342,26330.6346006599,"project()"
1342.2,26330.6345969767,"project()"
1342.4,26330.6345932944,"project()"
1342.6,26330.6345896131,"project()"
1342.8,26330.6345859327,"project()"
