"fish_level","mean_total","min_total","mean_selected","mean_juvenile","mean_yield","rel_amplitude","knife_edge_size","theta","interaction_resource","total_unfished_ref","fraction_of_unfished"
1,0.213447373948277,0.20735403301317,0.0111302625194207,0.202317111428856,0.0494374465652917,0.0553244383981447,5,1,2,0.226759070300719,0.94129585936832
5,0.270720163403344,0.0982612220272955,0.00393683372269265,0.266783329680651,0.0856461173606956,1.09944099085628,5,1,2,0.226759070300719,1.19386696657525
9,0.314518941184784,0.065192104153452,0.00197169602831768,0.312547245156466,0.0984132120600585,1.4231063597507,5,1,2,0.226759070300719,1.38701812795264
20,0.238577613355548,0.0153282622891958,0.000504580195961031,0.238073033159587,0.129359381545576,1.82354238858728,5,1,2,0.226759070300719,1.05211938397505
50,0.0885839731629798,0.00345265740095356,0.000145350592207229,0.0884386225707726,0.306844418812665,1.91797588553976,5,1,2,0.226759070300719,0.390652391745579
70,0.051612191114103,0.0301205004432746,0.000134116563484537,0.0514780745506184,0.419049866016416,0.801800782422699,5,1,2,0.226759070300719,0.227608055746819
85,0.0382084856531516,0.0382014954273979,8.58729693682585e-05,0.0381226126837833,0.37494963603637,0.000536342753068505,5,1,2,0.226759070300719,0.168498157989804
100,0.0269058454369142,0.0269049072956243,4.80880332492376e-05,0.026857757403665,0.295067742871227,5.4736523411728e-05,5,1,2,0.226759070300719,0.118653888469523
1,0.216057216881627,0.212639750825332,0.0124426990451223,0.203614517836504,0.0283256136073883,0.0312257497128776,7,1,2,0.226759070300719,0.952805180384185
5,0.218203352541626,0.138744049757959,0.00491452416541987,0.213288828376206,0.0748304984784208,0.63215632200983,7,1,2,0.226759070300719,0.962269567661628
9,0.260139088387285,0.0993518261860047,0.00292253749713998,0.257216550890145,0.0824914259613529,1.05506382535841,7,1,2,0.226759070300719,1.14720477572208
20,0.244171049039904,0.0446568846291038,0.00130935732521301,0.242861691714691,0.118218592100005,1.52780766179081,7,1,2,0.226759070300719,1.07678625034092
50,0.183556101282315,0.0302781935368529,0.000173672425644964,0.18338242885667,0.141096110442413,1.55649054011944,7,1,2,0.226759070300719,0.809476335561309
70,0.145484384676089,0.0155638338370876,0.000134892573552717,0.145349492102537,0.183949479657873,1.71217961265989,7,1,2,0.226759070300719,0.641581324544829
85,0.120860068515642,0.0177859241074871,0.000101625916051631,0.12075844259959,0.242455034590845,1.63633626923179,7,1,2,0.226759070300719,0.532988904723246
100,0.113463990595144,0.0203147442854411,7.42562625097981e-05,0.113389734332635,0.259672175008184,1.54643572382007,7,1,2,0.226759070300719,0.500372445718148
1,0.220328102118446,0.217816630368162,0.0141168603531944,0.206211241765252,0.0141168603531944,0.0193172604250706,10,1,2,0.226759070300719,0.971639643019595
5,0.204495224792053,0.19550729448529,0.00927996809075567,0.195215256701297,0.0463998404537784,0.0918727916668323,10,1,2,0.226759070300719,0.90181717768052
9,0.198664196395366,0.176558858413262,0.00698843430144748,0.191675762093918,0.0628959087130273,0.212267546805801,10,1,2,0.226759070300719,0.876102535311619
20,0.200534897400151,0.143882728460515,0.00410090195257294,0.196433995447578,0.0820180390514589,0.512675030555675,10,1,2,0.226759070300719,0.884352264869535
50,0.202392272621074,0.115590628245071,0.00192973031702019,0.200462542304054,0.0964865158510093,0.759164790925184,10,1,2,0.226759070300719,0.892543228161366
70,0.202138943400325,0.109036186097949,0.00142758232764603,0.200711361072679,0.0999307629352223,0.812413964132851,10,1,2,0.226759070300719,0.891426054676693
85,0.201878662509549,0.105284775592668,0.00119468029092599,0.200683982218623,0.101547824728709,0.841741061904097,10,1,2,0.226759070300719,0.890278224557129
100,0.201631119364812,0.104025678239446,0.0010260692805211,0.20060505008429,0.10260692805211,0.851059823542867,10,1,2,0.226759070300719,0.889186567476292
1,0.226127914842575,0.224523288867319,0.0161699301408193,0.209957984701756,0.00162059556820464,0.01142691468739,15,1,2,0.226759070300719,0.997216625304968
5,0.224796479585825,0.22291540377136,0.0157976410988249,0.208998838487001,0.0049584793311672,0.0134849374551969,15,1,2,0.226759070300719,0.991345039859747
9,0.224204651854278,0.222219695894044,0.015633006998257,0.208571644856021,0.0064042531648718,0.0144000154481279,15,1,2,0.226759070300719,0.988735099138245
20,0.223545590159674,0.221466978061895,0.0154500377928345,0.20809555236684,0.00798363432694214,0.01525891341908,15,1,2,0.226759070300719,0.985828658863421
50,0.223086370640294,0.22095957161729,0.0153227493543872,0.207763621285906,0.00906338239654924,0.0158584136048197,15,1,2,0.226759070300719,0.983803515971578
70,0.222984413971022,0.220849057865734,0.0152945123811949,0.207689901589827,0.00930066586904985,0.0159942919749342,15,1,2,0.226759070300719,0.983353890432292
85,0.222937712569399,0.220798709370778,0.0152815815203688,0.20765613104903,0.00940904957098275,0.0160548061038659,15,1,2,0.226759070300719,0.983147938795776
100,0.222904367530421,0.22076286637409,0.0152723500560152,0.207632017474406,0.00948631822637124,0.0160973370938814,15,1,2,0.226759070300719,0.98300088827677
1,0.316701758867437,0.307397358165124,0.00654220883764257,0.310159550029794,0.0347988338225569,0.040864178855284,3,1,3,0.34030547233577,0.930639630017337
5,0.210113748707708,0.167847910350872,0.00155268664607191,0.208561062061636,0.117618641650639,0.380598010724655,3,1,3,0.34030547233577,0.617426887865012
9,0.255940736281354,0.0664019309396615,0.00110630503910044,0.254834431242254,0.117374948234374,1.34374151436674,3,1,3,0.34030547233577,0.752091156585411
20,0.238195401006154,0.0301071794494444,0.000151574077544149,0.23804382692861,0.115332434876194,1.62701551316149,3,1,3,0.34030547233577,0.699945843865634
50,0.0540584467608375,0.00271166495602086,0.000135684104089017,0.0539227626567484,0.429431756378472,1.89987126590115,3,1,3,0.34030547233577,0.158852710741893
70,0.0277198599829778,0.0273567314044803,0.000103109600086585,0.0276167503828912,0.438833012517428,0.0312471179036732,3,1,3,0.34030547233577,0.0814558161310652
85,0.0150600480882246,0.0150594396098679,5.01571173245042e-05,0.0150098909709001,0.284028436376028,0.000105443139104133,3,1,3,0.34030547233577,0.0442544987150993
100,0.00238214164006582,0.00140278588102576,7.28812221780059e-06,0.00237485351784802,0.0519423452947699,0.703401617141352,3,1,3,0.34030547233577,0.00700000979624397
1,0.312679672652526,0.307967625553766,0.00714553125336173,0.305534141399164,0.0178776275356219,0.0272654352931195,5,1,3,0.34030547233577,0.918820583478637
5,0.21527101594315,0.204617068387989,0.00221590191732272,0.213055114025827,0.0675936081814234,0.0765260570343618,5,1,3,0.34030547233577,0.632581705094496
9,0.17060737116066,0.133884602436888,0.00110362053804879,0.169503750622612,0.116039736881932,0.438883244342838,5,1,3,0.34030547233577,0.5013359614515
20,0.237941025405092,0.0462336034020217,0.000454015661747175,0.237487009743345,0.104456848779179,1.46510286821754,5,1,3,0.34030547233577,0.699198351915782
50,0.126124266638426,0.00620603986575833,0.00010436211707997,0.126019904521346,0.183153110877972,1.86234711101101,5,1,3,0.34030547233577,0.370620741925604
70,0.074785821513383,0.00581134324249726,8.76379770684954e-05,0.0746981835363145,0.307601334457899,1.80819475513026,5,1,3,0.34030547233577,0.219760854858055
85,0.0599451890627452,0.00369167399934927,7.49161081252199e-05,0.05987027295462,0.355668442857751,1.86825717149405,5,1,3,0.34030547233577,0.1761511169694
100,0.0475763677844828,0.0138901034587106,6.26104739537717e-05,0.0475137573105291,0.432221854417425,1.34247748859131,5,1,3,0.34030547233577,0.13980488605702
1,0.317814275551415,0.313709852762535,0.00779706183984539,0.310017213711569,0.0124982745336066,0.0241711908393801,7,1,3,0.34030547233577,0.93390880073135
5,0.241560202194895,0.234540889527752,0.00329726924024676,0.238262932954649,0.041439863788875,0.0429091226308332,7,1,3,0.34030547233577,0.709833434463711
9,0.196465528009558,0.190449768121226,0.00177600067577335,0.194689527333785,0.0640281653427558,0.0522587803383579,7,1,3,0.34030547233577,0.57732109525324
20,0.150658401152922,0.122369551517321,0.000645162985057661,0.150013238167864,0.117013962496902,0.339545475367062,7,1,3,0.34030547233577,0.442715187971679
50,0.159128771261344,0.0584541827912751,0.000175133980319502,0.158953637281025,0.13282548156358,1.10426502340457,7,1,3,0.34030547233577,0.46760567841923
70,0.142959588036125,0.038721674774744,0.000125396154569974,0.142834191881555,0.161975522298382,1.31683631469372,7,1,3,0.34030547233577,0.420091945788844
85,0.141658605045201,0.0346021344053953,6.33693962836394e-05,0.141595235648918,0.150260604188951,1.34454529347787,7,1,3,0.34030547233577,0.416268959981433
100,0.126001572498479,0.0319277096050409,5.66557046080032e-05,0.125944916793871,0.183938628435423,1.35410164419756,7,1,3,0.34030547233577,0.370260200735639
1,0.324727602354604,0.320715459733379,0.00853523766551064,0.316192364689093,0.00853523766551064,0.0229081849590483,10,1,3,0.34030547233577,0.954223862830522
5,0.278599334179703,0.273400270761738,0.00520339355586259,0.27339594062384,0.026016967779313,0.0302233099280264,10,1,3,0.34030547233577,0.818674270112284
9,0.251743135918504,0.245194559971918,0.00377968852830717,0.247963447390197,0.0340171967547645,0.0366815652401818,10,1,3,0.34030547233577,0.739756355343342
20,0.219056213433622,0.21380411775451,0.00222941007254558,0.216826803361077,0.0445882014509116,0.0345599005856784,10,1,3,0.34030547233577,0.643704645505922
50,0.196250474265773,0.194001933697214,0.00108879302182356,0.19516168124395,0.0544396510911779,0.0304039416463348,10,1,3,0.34030547233577,0.57668915201028
70,0.191161278945808,0.188604781683854,0.000816791354982725,0.190344487590825,0.0571753948487907,0.0375946229257942,10,1,3,0.34030547233577,0.561734366578725
85,0.188819746344585,0.186124336636951,0.000688700388866663,0.188131045955718,0.0585395330536664,0.0415721335425482,10,1,3,0.34030547233577,0.554853687919192
100,0.187147747863222,0.184378992553976,0.000595618787952466,0.18655212907527,0.0595618787952465,0.044472772410816,10,1,3,0.34030547233577,0.549940459607328
1,0.336827043808815,0.332888827813068,0.00977370386469404,0.327053339944121,0.00241802039834825,0.0214740681439866,15,1,3,0.34030547233577,0.989778511338415
5,0.328715493721722,0.324356463356535,0.00904285185869954,0.319672641863023,0.00746511315689904,0.0232988637911367,15,1,3,0.34030547233577,0.965942426566057
9,0.324776700470792,0.320181382580487,0.00871487182865806,0.316061828642134,0.00964137001625636,0.0242270389259516,15,1,3,0.34030547233577,0.954368139429575
20,0.320190841213908,0.315295709368783,0.0083519004865227,0.311838940727385,0.0119749437807714,0.0252759274639883,15,1,3,0.34030547233577,0.940892425314818
50,0.316906482931925,0.311781973478951,0.00810275281039807,0.308803730121527,0.0135264425109291,0.0260041427494508,15,1,3,0.34030547233577,0.931241219122217
70,0.316170606432436,0.310993797121131,0.00804805295776612,0.30812255347467,0.0138612165796401,0.0261602151163638,15,1,3,0.34030547233577,0.929078819280575
85,0.315832925608189,0.310632083006554,0.00802308435273113,0.307809841255457,0.0140133079347557,0.026235502991953,15,1,3,0.34030547233577,0.928086531904384
100,0.315591607339511,0.310373586896833,0.00800529135058274,0.307586315988928,0.0141214123352916,0.0262887240505579,15,1,3,0.34030547233577,0.927377409400356
1,0.727759723440446,0.721255275289209,0.0098474747611147,0.717912248679331,0.0192582455528113,0.013321412541691,3,1,5,0.734715915738206,0.990532133374611
5,0.664183622885633,0.645754608965527,0.00426044593913068,0.659923176946503,0.055842095209424,0.0395927614345353,3,1,5,0.734715915738206,0.904000592144918
9,0.572454675022654,0.522056480391434,0.00186501997583779,0.570589655046817,0.0650998115286073,0.144152989737293,3,1,5,0.734715915738206,0.779151047037658
20,0.347620195594843,0.182411798899913,0.000176842537966555,0.347443353056877,0.068372176138585,0.876222028564213,3,1,5,0.734715915738206,0.473135518298351
50,0.234510708873004,0.0016223377698076,3.50092419676017e-05,0.234475699631037,0.114721945157222,1.98392187716841,3,1,5,0.734715915738206,0.319185557097099
70,0.232234988706306,0.00353251822216443,1.29193076475623e-05,0.232222069398659,0.110719176520988,1.96486620267002,3,1,5,0.734715915738206,0.316088142003795
85,0.214353859468513,0.00295993543732935,1.22915480957142e-05,0.214341567920418,0.162453506974195,1.97044832543273,3,1,5,0.734715915738206,0.291750668356138
100,0.210674533951304,0.00176581290301118,1.39891922135008e-05,0.210660544759091,0.170625014285279,1.98229197883025,3,1,5,0.734715915738206,0.286742847729968
1,0.726580634138465,0.721220681479154,0.0102804255219843,0.716300208616481,0.0154564297029463,0.0115257244406983,5,1,5,0.734715915738206,0.988927309963652
5,0.674985781487798,0.658968294619801,0.00533031911242363,0.669655462375374,0.0490704613748132,0.0330909655051282,5,1,5,0.734715915738206,0.918703089220009
9,0.61121537558683,0.575481514441368,0.00296027009453971,0.60825510549229,0.0615183582864175,0.0924967433111575,5,1,5,0.734715915738206,0.831907084757666
20,0.452096651401433,0.359428529943099,0.000691754989175701,0.451404896412257,0.0660120827591781,0.374871373585889,5,1,5,0.734715915738206,0.615335317661097
50,0.285303119884802,0.0558790115383086,3.60408077443731e-05,0.285267079077058,0.0832198638744741,1.54388413354715,5,1,5,0.734715915738206,0.388317598371534
70,0.263292392818078,0.0117942103956219,2.22465366682306e-05,0.26327014628141,0.0912618525526694,1.89152295361036,5,1,5,0.734715915738206,0.358359451834571
85,0.257570379059547,0.0114863009056967,2.55218011735537e-05,0.257544857258374,0.104046863938323,1.89347486834633,5,1,5,0.734715915738206,0.350571388943921
100,0.254415916131908,0.00369745797118419,1.85411798572597e-05,0.254397374952051,0.0979914303668475,1.96493566185994,5,1,5,0.734715915738206,0.346277943191531
1,0.727143387062591,0.721859091171392,0.0105978185175844,0.716545568545006,0.0133012037126158,0.011348569598765,7,1,5,0.734715915738206,0.989693256245842
5,0.684795835718468,0.670883369610727,0.00620445921364409,0.678591376504823,0.0438484258335179,0.0276763141199931,7,1,5,0.734715915738206,0.932055262516559
9,0.637042963559207,0.610856542726234,0.00395094703944544,0.633092016519762,0.0569493013506782,0.062724604306386,7,1,5,0.734715915738206,0.867060247250992
20,0.521705575203458,0.458195060208635,0.00144054838759141,0.520265026815867,0.0662675412682195,0.214862085938906,7,1,5,0.734715915738206,0.710077955340432
50,0.368971753628591,0.243489903856392,0.000215280432317804,0.368756473196273,0.064449842479789,0.645070469377162,7,1,5,0.734715915738206,0.502196489452479
70,0.331532078196797,0.185427466469471,8.83623147877973e-05,0.331443715882009,0.0636656992442661,0.841770214077007,7,1,5,0.734715915738206,0.451238459784405
85,0.316079447286253,0.160396200590245,5.1000593377186e-05,0.316028446692876,0.0636934852764779,0.944278162368356,7,1,5,0.734715915738206,0.430206343044402
100,0.306119188453996,0.143659690042988,3.16398989413466e-05,0.306087548555055,0.0640282588372249,1.019530671875,7,1,5,0.734715915738206,0.416649730728132
1,0.728633264747366,0.723117031092119,0.0109798332933048,0.717653431454061,0.0109798332933048,0.011669629923053,10,1,5,0.734715915738206,0.991721084489195
5,0.69811767944588,0.688695871570098,0.00741612389907899,0.690701555546801,0.0370806194953949,0.0188955700343665,10,1,5,0.734715915738206,0.950187228140343
9,0.667668582036476,0.65057654141871,0.00549133914803682,0.662177242888439,0.0494220523323314,0.0370822785935945,10,1,5,0.734715915738206,0.908743866485642
20,0.601915062564284,0.565613146561001,0.0030850896487165,0.598829972915568,0.06170179297433,0.098421909603888,10,1,5,0.734715915738206,0.81924870507196
50,0.514066201754946,0.45195504226057,0.00133006238319528,0.512736139371751,0.0665031191597638,0.21763573034897,10,1,5,0.734715915738206,0.699680231152252
70,0.487229732297104,0.417236375536813,0.000953024577788574,0.486276707719315,0.0667117204452002,0.266257612414825,10,1,5,0.734715915738206,0.66315391004911
85,0.473944169008907,0.40007667314625,0.000784354105007444,0.4731598149039,0.0666700989256328,0.291640278034522,10,1,5,0.734715915738206,0.645071324653029
100,0.464085901823876,0.387186724169989,0.000665852310859442,0.463420049513017,0.0665852310859442,0.311430231887438,10,1,5,0.734715915738206,0.631653530137
1,0.733095819753023,0.726489636494404,0.0118472626711481,0.721248557081875,0.00526319209346427,0.0132973491688975,15,1,5,0.734715915738206,0.997794935497546
5,0.726025099707673,0.721833322791482,0.0104967472461627,0.71552835246151,0.0179335271105942,0.0097912771505387,15,1,5,0.734715915738206,0.988171188558232
9,0.720399311567418,0.714184002909557,0.00977712893889686,0.710622182628521,0.0242592810954145,0.0129532193846973,15,1,5,0.734715915738206,0.980514095497165
20,0.711564953064082,0.703986256180621,0.00887767699313869,0.702687276070943,0.0316808007530677,0.0155459334238366,15,1,5,0.734715915738206,0.968489912661191
50,0.703566609991969,0.69522646414131,0.00819186963095648,0.695374740361013,0.03693942701224,0.0172216598369401,15,1,5,0.734715915738206,0.957603605585515
70,0.701543706862067,0.692669606505001,0.00803380066664769,0.69350990619542,0.0380993036202166,0.0181163836352225,15,1,5,0.734715915738206,0.954850292248251
85,0.700582951907835,0.691419187495872,0.00796077180495143,0.692622180102884,0.0386283945153647,0.0186509141867229,15,1,5,0.734715915738206,0.953542637229962
100,0.699883366221761,0.69049739315589,0.00790839951989169,0.69197496670187,0.0390051705377619,0.019049709158698,15,1,5,0.734715915738206,0.952590451941624
1,0.341110834517191,0.339342447426375,0.00833349438010361,0.332777340137088,0.0172720487633923,0.0089515011237434,3,1,10,0.342540199721521,0.99582716070846
5,0.396140539587148,0.393822325304681,0.00504358750428985,0.391096952082858,0.0521848566681315,0.0126842294676041,3,1,10,0.342540199721521,1.15647897650904
9,0.476938577542209,0.471517198258784,0.00343552529395882,0.47350305224825,0.0703141531136432,0.0196413143944719,3,1,10,0.342540199721521,1.39235797121024
20,0.621745783491468,0.546504915047494,0.00135109589999138,0.620394687591477,0.0910336107674487,0.19623397327161,3,1,10,0.342540199721521,1.81510311489552
